DATE,age,bmr,body_fat,e_caffeine,e_calcium,e_calories,e_carbs,e_cholesterol,e_count,e_fat,e_fiber,e_iron,e_monounsaturated_fat,e_num_drinks,e_num_foods,e_num_mealitems_green,e_num_mealitems_red,e_num_mealitems_with_score,e_num_mealitems_yellow,e_num_water,e_polyunsaturated_fat,e_potassium,e_protein,e_sat_fat,e_sodium,e_sugar,e_trans_fat,e_unsat_fat,e_vitamin_a,e_vitamin_c,gender,goal_body_weight,goal_body_weight_intent,height,m_active_time,m_calories,m_distance,m_inactive_time,m_lcat,m_lcit,m_steps,m_total_calories,m_workout_count,m_workout_time,n_asleep_time,n_awake,n_awake_time,n_awakenings,n_bedtime,n_clinical_deep,n_count,n_deep,n_duration,n_light,n_quality,n_rem,s_asleep_time,s_awake,s_awake_time,s_awakenings,s_bedtime,s_clinical_deep,s_count,s_deep,s_duration,s_light,s_quality,s_rem,weight
20151102,23.86027397260274,1968.4341082191781,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151103,23.863013698630137,1968.4156013698632,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151104,23.865753424657534,1968.397094520548,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151105,23.86849315068493,1968.378587671233,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151106,23.87123287671233,1968.360080821918,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151107,23.873972602739727,1968.3415739726029,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151108,23.876712328767123,1968.3230671232877,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151109,23.87945205479452,1968.3045602739728,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151110,23.882191780821916,1968.2860534246577,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151111,23.884931506849316,1968.2675465753427,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151112,23.887671232876713,1968.2490397260276,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151113,23.89041095890411,1968.2305328767125,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151114,23.893150684931506,1968.2120260273973,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151115,23.895890410958906,1968.1935191780824,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151116,23.898630136986302,1968.1750123287673,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151117,23.9013698630137,1968.1565054794523,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151118,23.904109589041095,1968.1379986301372,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151119,23.90684931506849,1968.119491780822,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151120,23.90958904109589,1968.100984931507,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151121,23.912328767123288,1968.082478082192,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151122,23.915068493150685,1968.0639712328768,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151123,23.91780821917808,1968.045464383562,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151124,23.92054794520548,1968.0269575342468,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151125,23.923287671232877,1968.0084506849316,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151126,23.926027397260274,1967.9899438356165,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151127,23.92876712328767,1967.9714369863016,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151128,23.931506849315067,1967.9529301369864,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151129,23.934246575342467,1967.9344232876715,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151130,23.936986301369863,1967.9159164383564,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151201,23.93972602739726,1967.8974095890412,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151202,23.942465753424656,1967.878902739726,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151203,23.945205479452056,1967.8603958904112,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151204,23.947945205479453,1967.841889041096,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151205,23.95068493150685,1967.823382191781,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151206,23.953424657534246,1967.804875342466,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151207,23.956164383561642,1967.7863684931508,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151208,23.958904109589042,1967.7678616438357,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151209,23.96164383561644,1967.7493547945207,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151210,23.964383561643835,1967.7308479452056,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151211,23.96712328767123,1967.7123410958907,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151212,23.96986301369863,1967.6938342465755,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151213,23.972602739726028,1967.6753273972604,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151214,23.975342465753425,1967.6568205479452,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151215,23.97808219178082,1967.6383136986303,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151216,23.980821917808218,1967.6198068493152,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151217,23.983561643835618,1967.6013000000003,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151218,23.986301369863014,1967.5827931506851,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151219,23.98904109589041,1967.56428630137,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151220,23.991780821917807,1967.5457794520548,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151221,23.994520547945207,1967.52727260274,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151222,23.997260273972604,1967.5087657534248,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151223,24.0,1967.4902589041099,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151224,24.002732240437158,1967.4717520547947,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151225,24.005464480874316,1967.4532452054796,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151226,24.008196721311474,1967.4347383561644,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151227,24.010928961748633,1967.4162315068495,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151228,24.01366120218579,1967.3977246575344,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151229,24.016393442622952,1967.3792178082194,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151230,24.01912568306011,1967.3607109589043,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20151231,24.02185792349727,1967.3422041095891,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0
